Date,T2M,T2M_MAX,T2M_MIN,QV2M,PRECTOTCORR,PS,WS2M,WS10M,WD10M,TS,RH2M,WD2M
1/23/1981,11.12,12.32,9.91,5.76,0.41,101.57,7.37,8.86,343.1,12.55,70.94,343.1
1/24/1981,11.33,13.28,9.56,6.3,0.2,102.06,5.43,6.48,342.2,12.51,77.02,342.2
1/25/1981,11.68,13.94,9.69,5.97,0,102.49,4.2,5.04,291.3,12.5,71.92,291.8
1/26/1981,11.14,15.16,7.93,5.59,0,102.57,5.85,7.04,259.6,12.27,70.33,259.8
1/27/1981,11.23,14.03,8.67,6.2,0.02,102.71,5.65,6.79,354.3,12.24,76.72,353.9
1/28/1981,11.18,12.57,9.99,5.07,0.09,102.79,5.38,6.4,356.5,12.15,63.18,356.3
1/29/1981,10.1,11.34,9,4.74,1.37,102.64,6.38,7.62,349.3,11.76,63.17,349.2
1/30/1981,9.68,11.81,7.61,4.8,0.11,102.77,4.98,5.9,327.6,11.54,66,327.2
1/31/1981,10.45,12.46,8.1,5.55,1.03,102.95,4.68,5.54,3.7,11.91,72.9,3.6
02/01/1981,10.22,11,9.14,6.25,8.73,103.02,4.2,4.94,25.8,11.83,82.73,26.1
02/02/1981,9.54,10.5,8.7,5.85,9.16,103.14,1.16,1.31,310.9,11.55,81.09,307.5
02/03/1981,10.48,12.09,9.05,5.66,0.45,102.85,3.59,4.22,262.7,11.65,73.81,262.5
02/04/1981,10.43,14.1,7.15,5.39,0,101.89,7.51,9.09,247.7,11.8,71.17,247.8
02/05/1981,10.33,13.66,8.09,5.27,0.3,101.03,7.61,9.2,266.7,11.8,68.01,266.6
02/06/1981,11.47,14.61,9.05,5.69,0.12,101.85,7.28,8.87,303.6,12.13,69.11,303.5
02/07/1981,11.77,14.25,9.37,6.44,0.3,102.54,5.19,6.34,344.2,12.11,77.41,343.6
02/08/1981,11.19,13.43,9.51,6.41,0.11,102.87,3.44,4.1,340,11.96,80.07,340.2
02/09/1981,12.16,15.81,8.96,6.07,0,102.53,4.43,5.47,235.9,12.21,70.82,235.5
02/10/1981,12.63,16.26,9.4,5.96,0,102.13,3.82,4.85,241.3,12.32,67.4,240.2
02/11/1981,13.02,16.13,10.39,5.51,0,101.79,2.67,3.43,251.6,12.27,60.1,250.6
02/12/1981,13.37,17.21,10.74,5.84,0.03,101.31,2.2,2.78,192.7,12.43,62.88,195.1
2/13/1981,13.91,17.23,11.07,7.57,0.25,100.91,2.97,4.03,217.6,12.64,77.57,216.1
2/14/1981,12.95,14.68,11.43,7.79,0,101.27,2.72,3.57,314.2,12.48,84.76,311.2
2/15/1981,11.97,13.2,10.85,6.4,0.08,101.91,4.23,5.07,62.6,12.39,74.76,62.4
2/16/1981,12.48,14.15,10.85,7.86,7.97,101.21,3.55,4.42,124.9,12.3,87.69,125.1
2/17/1981,12.52,13.98,11.76,7.85,7.45,100.58,5.18,6.38,351.6,12.4,86.91,351.6
2/18/1981,11.57,12.47,10.24,6.57,0.23,101.26,3.64,4.32,321.5,12.26,78.48,321.7
2/19/1981,12.19,14.59,10.03,6.23,0.08,101.35,3.63,4.41,252.9,12.41,71.8,253.2
2/20/1981,12.54,15.65,9.37,5.95,0.01,101.24,3.93,4.96,219.5,12.48,66.92,219.5
2/21/1981,11.45,14.14,10.28,6.12,2.29,100.95,4.36,5.25,340.6,12.18,73.4,340.9
2/22/1981,11.13,13.13,9.13,5.81,1.82,101.37,5.68,6.84,325.2,11.97,71.45,325.1
2/23/1981,11.49,14.62,8.22,5.3,0,101.75,2.66,3.2,281.2,12.04,64.34,281.8
2/24/1981,12.02,13.93,10.22,6.14,0,102.14,3.07,3.73,65.9,12.63,72.14,66.5
2/25/1981,12.45,15.16,9.93,6.34,0,102.03,2.61,3.21,147.3,12.81,72.56,151.6
2/26/1981,12.63,13.95,11.77,6.88,0,102.03,3.25,3.95,86.3,12.83,77.14,86.6
2/27/1981,13.12,15.85,11.29,6.95,0,101.82,2.22,2.72,132,13.31,75.3,132.5
2/28/1981,15.43,20.21,11.66,7.13,0,101.46,2.35,3.15,197,13.91,68.49,192.4
03/01/1981,15,17.24,13.28,7.29,0,101.35,1.44,2.12,329.4,14.02,69.53,333.3
03/02/1981,14.63,16.79,13.16,8.21,0,101.26,1.71,2.39,45.2,13.95,80.15,44.7
03/03/1981,14.15,15.68,12.88,8.76,0,101.16,2.89,3.71,37.4,13.96,87.94,34.6
03/04/1981,13.98,15.83,12.41,8.35,0,100.96,3.6,4.46,86.4,13.92,84.54,86
03/05/1981,13.62,15.19,12.32,7.77,0,101.73,4,4.83,63,13.79,81.57,62.9
03/06/1981,13.41,14.52,12.08,8.07,0,101.87,5.25,6.33,67.3,13.6,85.39,67.5
03/07/1981,14.09,15.54,12.96,8.56,0,102.08,5.01,6.14,49.5,13.97,87.27,49.5
03/08/1981,13.27,14.98,11.59,7.85,0.03,102.56,3.46,4.17,38.5,13.66,85.03,38.3
03/09/1981,13.6,16.78,10.95,7.36,0,102.51,2.37,2.87,170.8,13.87,78.57,173.1
03/10/1981,14.24,16.54,12.21,7.95,0,102.4,1.96,2.49,65.6,14.2,80.56,63.6
03/11/1981,14.87,17.81,12.17,7.28,0,102.24,1.4,1.8,182.4,14.66,71.52,189.9
03/12/1981,18,22.92,14.06,7.73,0,101.53,3.6,5.01,246.1,15.63,62,245.7
3/13/1981,17.58,20.39,15.38,8.14,0,101.2,1.98,2.88,124.5,15.67,65.96,127
3/14/1981,14.72,15.42,13.59,8.5,0.39,101.4,4.74,5.77,60.6,14.59,82.2,60.6
3/15/1981,14.92,16.76,13.59,9.24,0,100.99,3.72,4.64,53.7,14.93,88.08,53.9
3/16/1981,14.68,16.32,13.7,8.79,0,101.34,4.73,5.76,40.1,14.73,85.63,40.1
3/17/1981,14.49,15.67,13.38,9.07,0.02,100.81,4.97,6,63.4,14.84,88.66,63.7
3/18/1981,13.77,15.47,12.04,6.63,2.92,100.64,7.77,9.48,337.5,14.49,68.37,337.4
3/19/1981,14.15,17.17,10.84,5.95,0.06,101.27,4.84,5.89,299.1,14.47,60.32,298.9
3/20/1981,15.7,19.55,12.95,6.37,0,101.47,1.63,2,112.1,15.2,58.8,110.4
3/21/1981,15.6,18.5,12.9,7.51,0,101.5,2.31,2.9,114.1,15.62,69.75,116.9
3/22/1981,16.31,18.82,13.62,8.06,0.03,101.51,2.11,2.72,308.3,16.03,71.88,338.8
3/23/1981,16.11,18.68,14.08,8.2,0.73,101.63,3.56,4.45,18.9,16,73.52,19.5
3/24/1981,15.63,18.32,13.12,7.51,0,102.07,2.29,2.79,22.5,16,69.78,5.7
3/25/1981,17.52,22.36,14.47,7.99,0,101.94,3.31,4.19,193.8,16.71,66.05,192.8
3/26/1981,18.85,23.77,14.89,8.68,0,101.66,2.92,3.77,163,17.18,67.13,160.4
3/27/1981,17.13,18.6,15.84,9.67,0.23,101.34,2.24,2.96,19.4,16.48,80.35,19.7
3/28/1981,18.08,23.25,15.11,9.49,0.09,101.02,2.41,3.08,130.1,17.23,75.55,130.5
3/29/1981,19.6,24.46,16.18,9.22,1.11,100.71,3.24,4.39,127.4,17.87,67.25,126.4
3/30/1981,20.86,27.65,15.28,8.52,0,100.11,3.55,4.81,164.6,18.14,58.54,160.4
3/31/1981,17.41,19.54,14.45,7.3,1.55,100.53,7.71,9.55,257.7,16.9,59.34,257.6
04/01/1981,17.67,20.7,14.18,7.65,0,101.06,5.27,6.49,250.6,17.11,61.96,250.6
04/02/1981,17.13,19.99,14.24,7.53,0,101.26,3.06,3.75,188.6,17.32,63.04,190.9
04/03/1981,17.8,21.69,14.71,9.58,0,101.16,5.14,6.37,123.8,17.43,77.57,123.8
04/04/1981,17.77,20.93,15.32,9.4,0.02,101.17,4.84,6.02,355.4,17.4,76.07,355.5
04/05/1981,16.69,19.39,14.22,8.61,0.01,101.61,3.69,4.42,23,17.54,74.45,22.4
04/06/1981,16.94,18.99,15.2,8.6,0,101.93,3.33,3.96,110.9,17.66,72.94,111.1
04/07/1981,17.38,19.78,15.17,9.53,0,102.04,3.81,4.61,115.9,17.93,78.96,116.3
04/08/1981,17.92,20.45,15.96,10.14,0,102.23,3.51,4.28,111.1,18.24,81.22,111.5
04/09/1981,21.09,27.24,16.05,8.49,0,102.06,1.94,2.52,194.8,19.06,59.69,193.4
04/10/1981,18.51,20.46,17.07,9.7,0,101.82,2.42,2.97,61.5,18.24,74.27,62.7
04/11/1981,18.27,20.3,16.54,10.86,0,101.38,3.08,3.74,92.8,18.7,84.21,92.8
04/12/1981,18.37,19.93,16.97,11.22,0,101.15,5.06,6.13,65.8,18.63,86.13,65.8
4/13/1981,17.68,18.73,16.55,10.08,0,101.43,7.5,9.07,65.8,18.41,80.72,65.8
4/14/1981,17.03,18.23,15.96,9.16,0,101.83,6.25,7.45,74.8,18.23,76.83,74.8
4/15/1981,17.43,18.98,15.76,8.78,0,101.97,3.92,4.61,91.4,18.52,72.42,91.5
4/16/1981,17.75,20.07,16.03,8.84,0.22,101.18,3.63,4.3,112.4,18.31,70.97,112.8
4/17/1981,18.04,19.96,16.18,9.92,0,100.45,5.3,6.38,36.1,18.65,77.52,36.2
4/18/1981,18.66,22.23,16.42,9.67,0,100.69,3.62,4.36,112.4,19.18,73.53,112.8
4/19/1981,17.94,19.42,16.81,9.51,0,101.46,4.63,5.47,82.5,18.9,75.31,82.5
4/20/1981,17.73,19.24,16.2,9.59,0,101.42,3.34,3.92,99.1,18.97,76.87,98.7
4/21/1981,17.88,19.03,16.76,10.94,0.03,101,7.25,8.77,95.9,18.82,86.36,96
4/22/1981,19.36,22.17,17.86,11.77,0.05,100.27,7.19,8.84,91,19.53,84.37,90.9
4/23/1981,19.67,22.87,17.52,10.72,0.01,100.34,3.09,3.77,64.9,19.59,75.91,63.8
4/24/1981,18.21,19.42,16.48,9.4,0,101.19,3.69,4.37,70.6,19.13,72.79,70.8
4/25/1981,19.98,23.79,16.6,9.87,0.04,101.29,3.51,4.38,133,19.51,70.54,130.7
4/26/1981,20.96,23.94,18.26,9.04,0.04,100.82,4.35,5.48,190.1,19.72,59.67,185.1
4/27/1981,17.33,18.28,16.26,8.46,0,101.61,5.49,6.45,64.7,19.15,69.53,64.9
4/28/1981,18.01,19.17,16.37,9.54,0.01,101.58,6.01,7.16,89.7,18.9,74.93,89.7
4/29/1981,18.64,19.5,17.98,10.53,0.05,101.39,5.56,6.6,69.9,19.28,79.49,69.8
4/30/1981,19.07,21.35,17.54,11.67,0.02,100.82,3.43,4.08,82.7,20.07,85.41,83.2
05/01/1981,20.12,21.76,18.1,11.72,0.04,100.38,2.99,3.71,32.6,20.09,80.28,33
05/02/1981,19.35,21.13,17.64,9.24,0,101.03,4.58,5.48,26.8,20.08,67.08,26.5
05/03/1981,21,24.85,16.53,8.73,0,101.02,4.84,6.08,233.6,20.17,58.26,232
05/04/1981,18.81,20.03,16.61,8.49,0.63,101.09,4.7,5.63,14.8,19.86,63.63,16
05/05/1981,19.93,24.33,16.5,8.04,0,101.05,4.49,5.45,187.3,20.02,56.79,188.2
05/06/1981,19.12,20.87,16.98,8.84,0,101.78,4.05,4.8,104.1,19.86,65.32,104
05/07/1981,19.26,21.77,17.24,9.78,0,101.61,5.35,6.42,117.8,19.92,71.58,118
05/08/1981,19.23,20.89,17.84,11.42,0,101.02,5.12,6.12,74,19.83,82.9,74
05/09/1981,19.35,20.84,18.12,12.25,0,100.57,5.34,6.38,67.1,20.18,87.75,67.3
05/10/1981,21.04,25.67,18.99,11.96,0,100.44,3.21,3.95,34,20.55,78.77,35
05/11/1981,19.47,21.41,17.18,9.05,0,101.32,3.14,3.74,78.4,20.66,65.01,77
05/12/1981,20.19,22.57,17.83,10.15,0,101.27,3.44,4.16,125.6,20.61,69.78,126.3
5/13/1981,19.97,21.84,18.38,10.21,0,101.31,4.49,5.37,89.3,20.43,71.46,89.4
5/14/1981,20.01,22.17,17.94,11.52,0,101.05,4.97,5.98,85.1,20.6,80.04,85.2
5/15/1981,20.18,21.23,19.03,12.11,0.15,100.67,5.09,6.15,33.8,20.57,82.35,34.1
5/16/1981,19.27,20.8,17.72,10.21,0.12,101.57,7.52,9.1,18,20.41,74.46,18.3
5/17/1981,20.04,22.52,17.47,9.8,0,101.84,2.19,2.63,110.5,21,68.6,111.7
5/18/1981,21.02,24.3,17.97,10.4,0,101.95,3.48,4.25,133.5,21.37,69.04,134.6
5/19/1981,21.1,24.01,18.53,11.01,0.01,102.08,4.15,5.06,116,21.41,72.81,116.4
5/20/1981,21.35,24.58,19.05,11.98,0,101.92,3.92,4.79,109.4,21.62,77.92,109.7
5/21/1981,20.95,22.98,19.39,12.44,0,101.73,4.2,5.06,86.5,21.55,82.15,86.6
5/22/1981,20.98,23.38,19.04,12.17,0,101.83,4.2,5.06,65,21.41,80.59,65
5/23/1981,20.94,22.66,19.57,12.16,0,101.9,4.93,5.91,55.5,21.2,80.33,55.5
5/24/1981,20.82,22.66,19.09,12.01,0,101.69,4.62,5.51,73.4,21.42,79.89,73.4
5/25/1981,21.36,24.12,19.05,12.3,0,101.38,4.61,5.59,95,21.68,79.36,94.9
5/26/1981,22.36,25.78,19.83,12.81,0,100.73,5.99,7.36,105.1,22.16,77.3,105.2
5/27/1981,20.96,22.32,19.82,11.57,0,101.26,9.97,12.22,26,21.58,75.35,26.1
5/28/1981,20.27,22.04,18.36,10.03,0,101.92,5.95,7.05,39.3,21.73,68.85,39.5
5/29/1981,20.6,22.37,18.67,10.41,0,101.83,3.37,3.88,100.2,21.99,69.99,100
5/30/1981,21.3,22.49,19.92,12.24,0,101.64,5.21,6.21,108.2,21.8,78.46,108
5/31/1981,23.29,27.55,20.61,12.8,0,101.19,5.71,7.05,111.7,22.89,73.4,111.5
06/01/1981,23.85,28.35,21.34,13.37,0,101.1,4.07,5.07,93.6,23.4,74.15,93.6
06/02/1981,22.87,24.55,21.34,14.12,0,101.19,5.29,6.43,34.6,22.99,82.08,34.5
06/03/1981,22.17,24,20.49,14.29,0,101.28,5.74,6.86,32.9,23.02,86.52,32.8
06/04/1981,22.42,24.14,21.44,13.25,0,101.5,8.27,10.05,41.6,22.92,79.4,41.6
06/05/1981,22.08,23.95,20.57,10.9,0,101.81,5.86,6.99,50.1,22.87,67.11,50.3
06/06/1981,22.11,24.31,19.93,10.71,0,101.69,3.2,3.76,115.3,23.18,65.54,116
06/07/1981,22.37,24.26,20.33,12.39,0,101.67,4.05,4.77,96.4,23.27,74.78,96.4
06/08/1981,22.72,24.77,21.16,12.8,0,101.59,3.69,4.37,91.4,23.44,75.61,91.4
06/09/1981,22.62,24.59,20.85,12.7,0,101.53,3.82,4.52,97.8,23.37,75.54,97.9
06/10/1981,22.98,25.24,20.79,13.19,0,101.6,3.35,4.04,102.7,23.52,76.77,103
06/11/1981,23.17,25.24,21.04,13.3,0,101.78,3.28,3.94,91.3,23.75,76.83,91.4
06/12/1981,23.65,25.85,21.07,13.75,0,101.7,3.12,3.82,79.6,23.94,77.23,79.4
6/13/1981,24.2,26.51,22.13,13.4,0,101.6,2.21,2.76,77.1,24.45,72.51,78.1
6/14/1981,23.71,25.63,21.59,14.46,0,101.62,3.92,4.71,49,24.21,80.49,48.8
6/15/1981,24.31,26.5,21.99,14.63,0,101.68,2.61,3.26,75.3,24.66,78.86,74.9
6/16/1981,24.35,26.87,22.04,13.85,0,101.5,2.5,3.09,93.9,24.72,74.42,94
6/17/1981,24.81,28.47,21.93,14.22,0,101.12,2.49,3.08,107,24.98,74.47,107.4
6/18/1981,24.69,26.97,22.46,14.18,0.11,101.05,3.95,4.83,61,24.59,74.05,60.6
6/19/1981,23.39,24.47,22.42,11.95,0.05,101.4,6,7.1,45.3,24.35,67.27,45.3
6/20/1981,23.15,24.67,21.71,11.91,0,101.54,4.9,5.72,78,24.43,68.22,78
6/21/1981,23.72,25.53,22.27,12.7,0,101.46,4.03,4.72,87.1,24.74,70.25,87.1
6/22/1981,23.73,25.46,22.5,13.79,0.04,101.04,3.32,3.87,78.6,24.46,75.72,78.9
6/23/1981,23.7,25.2,22.68,14.27,0,100.96,6.04,7.21,77.5,24.24,78.39,77.5
6/24/1981,23.21,24.22,22.38,13.81,2.48,101.13,7.07,8.43,58.2,24.52,78.3,58.2
6/25/1981,24.04,25.51,22.53,15.68,0.95,100.87,6.72,8.07,71.8,24.84,84.16,71.6
6/26/1981,24.77,26.91,23.36,15.63,0.09,100.97,6,7.25,34.8,25.12,80.82,34.9
6/27/1981,24.17,26.04,22.26,13.88,0.01,101.3,4.14,4.86,81.4,24.95,74.34,81.2
6/28/1981,26.6,32.7,23.8,16.24,0.05,100.99,5.17,6.36,100,26,76.96,99.4
6/29/1981,24.9,26.35,23.84,16.51,2.4,101.41,6.67,8.03,42.5,25.54,84.69,42.5
6/30/1981,25.26,26.9,23.41,15.64,0,101.51,4.33,5.24,55.6,25.79,78.71,54.7
07/01/1981,25.2,27.06,23.83,16.2,0,101.36,4.29,5.11,55.4,25.83,82,55.4
07/02/1981,26.26,29.69,23.61,17,0,101.24,3.18,3.96,112.3,26.33,81.12,112.3
07/03/1981,28.55,36.23,24.85,14.76,0,101.18,3.97,4.97,127.1,27.07,65,127.3
07/04/1981,25.53,26.95,24.35,15.22,0,101.7,6.55,7.88,40.5,25.95,75.57,40.5
07/05/1981,24.83,26.3,23.48,13.25,0,101.81,5.26,6.18,51.7,25.78,68.75,51.7
07/06/1981,24.87,26.82,23.14,14.16,0,101.87,4.56,5.37,55.7,25.86,73.46,55.5
07/07/1981,25.03,26.92,22.94,13.32,0,101.85,3.52,4.12,61.5,25.95,68.79,61.3
07/08/1981,25.47,27.48,23.4,13.4,0,101.61,3.51,4.13,118.8,26.19,66.97,118.9
07/09/1981,26.57,31.76,24.35,14.98,0,101.18,4.99,6.03,123.2,26.53,70.32,123.4
07/10/1981,26.12,28.02,24.8,17.89,0.03,100.86,4.2,5.07,56.6,26.45,85.11,56.5
07/11/1981,25.85,27.53,24.96,16.29,0,101.2,6.56,7.87,45.8,26.25,78.98,45.8
07/12/1981,24.97,25.96,24.32,14.24,0.12,101.51,6.07,7.19,53.5,26.01,72.9,53.6
7/13/1981,25.06,26.65,23.67,13.6,0,101.7,3.96,4.6,52.4,26.34,69.66,52.3
7/14/1981,25.58,27.24,23.8,13.86,0,101.65,3.3,3.84,92.1,26.66,68.81,91.6
7/15/1981,25.23,26.66,23.92,14.02,0,101.69,3.83,4.43,69.7,26.63,70.97,69.3
7/16/1981,25.23,26.79,23.75,14.31,0.01,101.73,3.64,4.19,75.4,26.73,72.55,75.1
7/17/1981,25.53,27.44,23.23,15.16,0,101.55,3.56,4.16,121.3,26.94,75.27,121.4
7/18/1981,28.69,33.93,24.09,14.63,0,101.01,3.43,4.25,167,28.01,62.4,166.7
7/19/1981,25.8,26.76,24.64,13.66,0,101.41,7.09,8.48,44,26.84,66.61,44
7/20/1981,24.27,26.25,22.25,11.1,0,101.75,4.95,5.75,31,26.72,59.74,31.1
7/21/1981,24.49,26.46,22.22,11.89,0,101.7,3.72,4.25,43.2,26.89,63.11,42.5
7/22/1981,25.57,27.72,23.6,13.97,0,101.54,4.32,5.05,115.2,27.13,69.13,115.4
7/23/1981,26.87,29.72,24.62,15.41,0,101.34,5.21,6.22,123.5,27.4,70.88,123.7
7/24/1981,28.51,33.38,24.77,15.45,0,101.32,4.4,5.42,135.1,28.04,66.37,135.4
7/25/1981,26.51,28,24.99,15.68,0,101.71,6.1,7.28,51.4,27.26,73.45,51.3
7/26/1981,25.61,27.67,23.72,12.63,0,102,5.75,6.73,44.4,27.14,62.91,44.4
7/27/1981,25.14,27.44,23.61,12.26,0,101.85,5.21,6.04,43.9,27.11,62.8,43.9
7/28/1981,25.07,26.55,23.84,12.35,0,101.6,3.59,4.1,63.2,27.3,63.14,62.6
7/29/1981,25.4,26.71,23.91,13.09,0,101.78,3.86,4.42,88.8,27.42,65.56,88.6
7/30/1981,25.44,26.68,24.04,13.94,0,101.99,3.78,4.34,107.1,27.43,69.86,106.9
7/31/1981,25.94,27.75,24.1,13.57,0,101.82,3.88,4.49,110.3,27.46,66.26,110.2
08/01/1981,26.22,27.74,24.72,14.86,0,101.55,4.43,5.15,111.3,27.58,70.86,111.3
08/02/1981,26.64,28.61,24.9,14.82,0,101.6,4.58,5.37,92.4,27.65,69.13,92.3
08/03/1981,26.46,28.27,24.51,14.69,0.21,101.91,4.51,5.27,66.7,27.64,69.55,66.6
08/04/1981,27.23,29.23,25.01,13.8,0,101.79,2.97,3.47,63.4,27.89,62.7,63.6
08/05/1981,27.54,29.88,24.94,14.86,0,101.44,2.43,2.86,44,27.99,65.75,43
08/06/1981,27.77,30.43,25.12,16.01,0,101.3,2.28,2.74,56.1,28.35,70.39,54.5
08/07/1981,28.45,32.13,25.29,15.24,0,101.3,2.73,3.32,143,28.68,64.67,144.4
08/08/1981,28.95,32.67,26.31,15.66,0,101.37,3.55,4.31,133,28.8,64.33,133.4
08/09/1981,28.62,32.96,25.98,17.62,0,101.39,3.03,3.65,101.7,28.88,74.61,102.4
08/10/1981,28.15,32.12,26.06,18.09,0,101.39,3.05,3.65,75,28.66,77.5,75
08/11/1981,27.84,29.95,25.94,17.27,0.05,101.28,3.55,4.2,85.8,28.48,74.71,85.6
08/12/1981,27.86,30.26,25.64,17.27,0.91,101.17,3.18,3.81,66.2,28.45,74.71,65.8
8/13/1981,27.49,29.35,25.83,17.12,0.25,101.15,3.83,4.5,65.6,28.3,75.29,65.9
8/14/1981,27.23,28.65,26.3,16.83,0.42,101.24,5.31,6.25,53.2,28.12,75.17,53.1
8/15/1981,26.74,28.26,25.54,14.59,0.04,101.49,4.38,5.05,66.2,28.14,67.4,66
8/16/1981,26.75,28.54,25.5,14.99,0.01,101.45,3.81,4.39,62.7,28.18,69.12,62.3
8/17/1981,26.88,28.65,25.06,13.78,0,101.52,2.45,2.8,92.5,28.32,63.38,91.7
8/18/1981,27.25,28.99,25.51,15.05,0,101.62,3.64,4.21,107.6,28.36,67.6,107.5
8/19/1981,27.48,29.41,26.04,15.41,0.02,101.69,3.43,3.96,78.5,28.42,68.34,77.9
8/20/1981,28.1,30.61,25.37,15.69,0,101.29,2.98,3.54,139.1,28.9,67.24,139.6
8/21/1981,29.13,31.62,26.95,15.44,0,100.92,3.73,4.54,32.2,28.74,61.87,34.7
8/22/1981,27.61,29.08,26.53,17.24,0.02,101.38,4.39,5.12,68.2,28.61,75.47,68.4
8/23/1981,27.51,29.3,26.43,18.43,0.01,101.25,5.89,6.97,73.5,28.52,80.89,73.6
8/24/1981,27.95,29.3,26.65,17.7,2.17,100.86,7.22,8.69,27.9,28.53,75.57,27.9
8/25/1981,26.91,28.92,25.32,13.97,0.06,101.46,7.63,9.09,18.9,28.25,63.86,18.9
8/26/1981,25.82,26.89,24.88,14.04,0.34,101.92,7.17,8.45,30.7,27.96,68.57,30.7
8/27/1981,25.41,26.8,24.02,13.02,0,102.11,5.69,6.61,48.6,27.81,65.35,48.7
8/28/1981,25.24,26.28,24.27,12.26,0,101.75,4.41,5.07,64.1,27.77,62.07,64.1
8/29/1981,26.54,27.96,24.57,15.83,0.45,101.38,4.63,5.38,77.1,28.06,73.51,77.2
8/30/1981,26.96,28.17,25.45,17.21,0.16,101.33,4.09,4.75,88.2,28.31,78.09,88.4
8/31/1981,27.05,29.53,24.81,16.38,0.11,101.54,4.29,5.01,134.7,28.32,74.75,135
09/01/1981,27.78,30.35,25.32,15.53,0.02,101.55,3.96,4.68,138.1,28.45,67.99,138.7
09/02/1981,27.54,29.55,25.83,15.63,0.14,101.55,3.16,3.67,84.4,28.33,69.04,84.3
09/03/1981,27.33,28.93,26.15,15.6,0.97,101.69,4.06,4.71,52.7,28.07,69.8,52.6
09/04/1981,27.24,28.88,26.11,15.88,0.29,101.63,3.95,4.59,65.1,28.17,71.19,65.1
09/05/1981,26.91,28.48,25.93,16.07,0.27,101.65,4.55,5.3,57.5,28.06,73.49,57.3
09/06/1981,26.15,27.46,25.07,14.3,0.01,101.74,4.99,5.77,54.9,27.92,68.5,54.7
09/07/1981,25.68,26.96,24.38,13.86,0,101.94,4.92,5.68,37.3,27.81,68.39,37.1
09/08/1981,25.56,27.01,24.13,13.95,0,102.18,4.03,4.61,49.8,27.81,69.48,49.7
09/09/1981,25.36,26.91,23.88,13.31,0,102.15,2.59,2.94,91.9,27.67,67.24,91.9
09/10/1981,26.35,29.02,23.82,13.61,0,101.79,3.97,4.6,142.5,27.78,65.26,142.7
09/11/1981,27.42,30.51,25.03,14.27,0,101.44,2.61,3.11,118.6,28.21,63.89,119.4
09/12/1981,27.16,29.21,25.42,16.51,0,101.45,3.72,4.35,80.7,27.98,74.62,80.5
9/13/1981,26.71,28.6,25.13,15.57,0.01,101.66,3.33,3.86,99.7,27.88,72.3,99.3
9/14/1981,26.49,28.28,24.95,15.77,0.01,101.8,3.69,4.28,84.9,27.7,74.18,84.5
9/15/1981,26.47,27.86,25.28,15.34,0.05,101.79,4.11,4.76,74.6,27.64,72.12,74.5
9/16/1981,26.11,27.36,25.29,15.13,0.02,101.81,4.37,5.05,74.1,27.63,72.65,74
9/17/1981,26.05,27.66,24.64,14.53,0.02,101.68,2.86,3.26,92.7,27.68,70,92.3
