Date,T2M,T2M_MAX,T2M_MIN,QV2M,PRECTOTCORR,PS,WS2M,WS10M,WD10M,TS,RH2M,WD2M
2/16/1981,10.94,18.16,5.01,6.23,0.76,99.28,3.19,4.51,154.1,11.45,77.51,153.9
2/17/1981,10.11,13.36,6.53,6.72,5.58,99.1,3.15,4.47,63,10.41,86.97,64.3
2/18/1981,7.54,10.46,5.66,5.57,1.59,99.38,2.25,3.38,303,7.83,85.62,301.2
2/19/1981,7.9,11.75,5.09,5.56,1.51,99.26,2.63,3.85,254,8.33,84.27,255.7
2/20/1981,8.88,12.63,5.66,5.57,1.44,99.2,2.62,3.75,262.3,9.19,78.74,262.5
2/21/1981,7.33,8.9,5.83,5.75,7.82,99.22,3.06,4.42,299.9,7.71,89.23,298.5
2/22/1981,7.57,10.13,5.64,5.26,3.71,99.5,4.55,6.52,313.8,7.87,81.18,314.3
2/23/1981,8.76,12.15,5.98,5.65,2.02,99.78,3.53,5.08,292,8.95,80.5,292.4
2/24/1981,9.19,13.26,5.52,4.81,0.09,100.09,1.9,2.86,270.2,8.32,68.21,267.8
2/25/1981,8.73,14.08,4.74,5.6,0.25,100.09,3.61,5.32,285.5,8.63,80.7,286
2/26/1981,8.39,13.12,5,4.88,0.01,100.13,3.74,5.52,296.8,8.49,73.26,296.9
2/27/1981,10.06,16.03,4.64,5.09,0.05,99.8,1.54,2.29,162.9,9.8,69.12,161.4
2/28/1981,13.51,21.7,7.35,7.07,0.01,99.41,1.83,2.8,201,12.74,75.02,202.4
3/1/1981,15.41,22.85,10.44,7.63,0,99.47,1.26,1.96,161.9,14,71.75,165
3/2/1981,14.75,19.94,9.91,8.07,0.29,99.48,1.39,2.26,241.4,14.09,77.32,238.8
3/3/1981,12.93,18.89,9.16,8,0.31,99.3,2.11,3.11,280.4,12.86,85.83,279.1
3/4/1981,11.73,16.92,8.16,6.79,0.05,99.16,2.89,4.3,292.3,11.8,79.94,293.2
3/5/1981,10.88,16.3,6.54,5.77,0,99.89,2.03,3.08,339.2,11.28,73.65,338.3
3/6/1981,9.75,14.65,6.43,6.41,0.17,100.09,1.74,2.74,172.3,9.8,85.61,178.5
3/7/1981,11.42,16.33,7.82,7.15,0.01,100.36,2.31,3.48,314.7,11.46,84.89,317
3/8/1981,11.79,17.32,7.87,6.81,0,100.69,1.45,2.11,89,11.76,81.3,89.1
3/9/1981,12.63,19.44,8.42,6.61,0,100.57,1.39,2.09,4.6,12.83,75.59,7.5
3/10/1981,12.06,18.34,7.05,6.87,0,100.58,2.18,3.28,294.8,12.03,78.73,295.9
3/11/1981,13.8,20.52,7.9,7.17,0,100.3,2.13,3.37,275.7,13.73,75.68,277.2
3/12/1981,16.55,22.79,11.49,8.48,0,99.62,3.21,4.93,266,15.85,73.32,266.2
3/13/1981,15.76,21.12,12.21,8.77,0,99.43,3.35,4.81,285.2,15.91,79.86,285.1
3/14/1981,12.24,17.03,9.32,7.28,6.39,99.49,2.59,3.76,201.7,12.27,82.81,198.5
3/15/1981,13.56,19.95,9.28,8.41,1.44,99.24,2.6,3.79,233,13.53,86.33,230.7
3/16/1981,12.54,17.53,9.49,7,0.26,99.61,2.24,3.24,309.5,13.12,78.55,308.9
3/17/1981,10.85,15.99,8,6.32,4.54,99.24,2.15,3.05,357.3,11.73,78.4,356.7
3/18/1981,9.66,12.25,7.22,5.63,10.42,98.88,7.11,9.99,311.7,10.38,74.76,311.7
3/19/1981,10.18,12.94,7.94,5.01,1.56,99.21,7.76,10.96,298.5,10.87,64.4,298.5
3/20/1981,10.91,18.58,5.47,5.6,0,99.48,1.61,2.51,135.7,11.02,71.95,130
3/21/1981,11.66,16.95,8.3,6.79,0.23,99.75,1.84,2.69,287.7,11.47,80.13,288.1
3/22/1981,13.39,18.07,9.37,7.75,2.38,99.6,3.6,5.17,278.6,13.6,81.96,278.8
3/23/1981,13.13,17.76,8.7,7.46,0.93,99.84,3.57,5.12,302.1,13.52,80.9,302.5
3/24/1981,13.21,19.29,7.92,7.9,0.04,100.16,2.84,4.29,281.4,13.47,82.64,282.3
3/25/1981,16.69,24.02,10.45,8.19,0,99.99,1.81,2.85,218.8,16.53,72.07,219.9
3/26/1981,16.96,25.51,11.31,8.69,0,99.68,2.66,4,244.1,16.83,74.41,245.7
3/27/1981,15.73,21.65,11.35,8.45,0.11,99.51,2.56,3.78,277.7,15.74,77.91,277.6
3/28/1981,16.42,24.91,10.73,8.7,0.15,99.17,1.48,2.13,95.7,16.53,77.12,97
3/29/1981,17.89,28.24,11.42,9.08,0.03,98.9,3.32,4.85,170.5,17.66,75.25,171.3
3/30/1981,14.64,19.71,11.93,8.4,0.28,98.72,3.27,4.53,330.4,15.71,80.91,330.5
3/31/1981,11.72,12.82,10.98,7.52,15.65,98.42,4.54,6.32,266.4,12.11,86.15,266.4
4/1/1981,12.59,15.7,9.05,7.12,3.21,98.93,5.21,7.33,246.2,12.66,77.95,246.2
4/2/1981,14.05,18.8,10.01,6.72,0.08,99.32,3.18,4.53,268.4,14.43,69.11,268.9
4/3/1981,15.72,23.85,10.06,7.05,0.07,99.35,3.36,4.96,142.6,15.4,67.46,142.7
4/4/1981,13.89,18.32,9.76,7.73,0.14,99.75,2.89,4.1,315.5,14.71,79.39,315.9
4/5/1981,12.75,17.09,9.21,8.02,1.76,99.83,2.79,4.1,294.3,13,85.71,293.7
4/6/1981,15.45,23.31,9.57,7.12,0,99.87,2.48,3.61,155.8,15,68.91,156
4/7/1981,18.34,26.02,11.68,8,0,99.98,2.23,3.35,148.1,18.07,63.95,145.9
4/8/1981,19.05,28.85,13.4,8.74,0,100.14,2.74,4.03,196.8,18.76,67.36,194
4/9/1981,17.5,23.41,12.7,8.55,0.06,100.2,2.71,4.15,273.7,17.41,70.9,276.1
4/10/1981,17.98,26.1,12.57,8.83,0.01,99.98,1.86,2.73,57.6,18.29,71.77,64.4
4/11/1981,18.93,27.5,12.29,9.04,0,99.52,1.53,2.28,111.7,19.02,69.91,111.5
4/12/1981,18.52,25.06,14.18,9.04,0,99.44,2.41,3.4,91.5,18.81,69.88,91.7
4/13/1981,16.3,21.89,11.6,8.24,0.02,99.82,3.87,5.43,102.5,16.84,73.06,102.5
4/14/1981,15.88,23,9.74,7.57,0,100.03,2.63,3.79,126.2,16.63,70.85,126.3
4/15/1981,16.15,21.76,11.7,8.33,0.01,100.06,1.77,2.57,324.1,17.26,74.8,326.9
4/16/1981,17.46,23.33,13.13,8.99,9.54,99.11,2.71,3.93,213,17.5,73.75,213.1
4/17/1981,15,18.94,11.85,8.14,1.39,98.72,4.84,6.68,276.9,15.89,76.85,276.7
4/18/1981,14.53,18,11.8,8.21,11.65,98.92,4.28,5.93,277.3,15.17,79.63,277.1
4/19/1981,16.11,20.86,12.18,7.85,0.45,99.55,2.18,3.07,312,17.2,70.92,310.8
4/20/1981,15.51,20.19,11.66,7.96,4.98,99.56,1.86,2.58,63.1,16.72,74.75,58.8
4/21/1981,16.21,22.31,11.43,8.69,0.29,99.26,3.91,5.54,133.5,16.49,76.93,133.4
4/22/1981,16.99,22.48,13.64,9.43,0.42,98.71,5.76,8.06,120.8,17.27,78.53,120.9
4/23/1981,18.16,24.43,13.29,9.83,2.78,98.57,2.16,3.11,132.7,18.95,77.01,132.2
4/24/1981,16.51,23.17,11.97,7.58,0.09,99.28,3.56,4.91,280.2,17.23,68.11,279.5
4/25/1981,17.87,27.06,9.72,7.63,0,99.38,2.59,3.83,155.5,17.83,64.08,154.7
4/26/1981,15.99,19.9,12.07,7.98,0.39,99.1,5.86,8.13,289.3,16.93,71.02,289.6
4/27/1981,14.35,20.36,9.1,5.96,0.02,99.69,2.89,4.02,313.3,15.82,61.79,312
4/28/1981,16.97,25.74,8.56,7.42,0,99.7,1.69,2.5,130,18.04,65.99,130.5
4/29/1981,17.41,23.52,12.8,8.06,0.01,99.61,2.23,3.21,112.1,17.91,67.32,110.6
4/30/1981,18.56,26.46,11.45,8.63,0.01,98.95,3.6,5.08,112.7,19.13,68.25,112.8
5/1/1981,16.91,21.7,13.57,9.64,3.5,98.72,3.38,4.65,297.6,18.04,80.39,298.4
5/2/1981,15.57,19.23,12.37,8.33,2.78,99.17,5.43,7.61,291.7,16.3,76.26,292
5/3/1981,16.75,23.14,11.64,8.09,10.05,99.14,3.21,4.55,284.5,17.61,70.38,286.6
5/4/1981,15.53,20.27,12.07,7.57,0.74,99.23,4.56,6.32,285,16.5,70.78,285.1
5/5/1981,15.3,19.39,11.64,7.91,0.33,99.28,4.28,6,292.4,16.24,73.8,293.4
5/6/1981,16.3,21.7,11.53,7.8,0,99.9,3.4,4.72,307,17.14,70.13,306.7
5/7/1981,19.6,29.81,9.92,8.56,0,99.53,3.21,4.64,131.5,19.96,64.82,131.4
5/8/1981,18.85,23.83,15.1,10.11,0.02,99.32,2.78,3.86,290.3,19.94,75.6,290.8
5/9/1981,20.17,28.21,12.33,8.84,0,98.8,4.08,5.88,139.1,20.19,64.48,139
5/10/1981,16.75,20.47,12.05,9.15,0.28,98.91,3.61,4.94,292.2,17.81,76.87,292.2
5/11/1981,16.18,22.48,9.99,7.39,0.02,99.46,3.25,4.57,274.6,17.28,68.38,275.5
5/12/1981,16.55,21.69,12.36,7.87,1,99.54,3.59,5.01,278.1,17.57,69.68,278.1
5/13/1981,16.21,22.9,10.44,8.06,1.08,99.47,2.46,3.47,285.6,17.04,71.72,287.1
5/14/1981,17.79,25.07,10.71,8.85,1.09,99.36,2.4,3.41,116.4,17.98,71.84,116.1
5/15/1981,16.45,19.58,14.33,9.44,3.1,99.46,4.83,6.63,55.6,17.19,81.47,55.7
5/16/1981,17.29,22.01,13.85,8.64,1.04,99.92,3,4.09,327.7,18.48,72.37,327.3
5/17/1981,18.11,25.03,10.91,8.08,0,99.97,1.71,2.46,311.1,18.95,66.84,311.7
5/18/1981,20.71,29.21,12.91,8.9,1.21,100.01,2.02,2.89,106.6,21.34,62.78,105.1
5/19/1981,22.32,30.33,15.11,9.76,0.96,100.1,2.67,3.74,104.5,23.17,63.01,103.6
5/20/1981,23.16,32.46,14.49,8.51,0,99.94,3.62,5.05,133.8,23.61,53.63,133.8
5/21/1981,24.62,34.4,16.22,8.77,0,99.81,2.65,3.72,168.9,24.89,50.75,169
5/22/1981,20.49,25.13,17.28,10.79,1.28,100.12,3.07,4.13,291.8,21.59,73.18,291.6
5/23/1981,19.46,24.61,15.11,9.5,0.15,100.18,2.76,3.75,300.8,20.65,70.16,300.7
5/24/1981,21.33,28.38,14.44,9.4,0.21,99.89,1.67,2.39,21.5,22.77,63.4,19.1
5/25/1981,25.92,35.74,17.21,9.11,0,99.27,2.96,4.24,179,25.83,48.8,180.3
5/26/1981,22.19,33.3,16.88,9.33,0.01,99.13,4.06,5.56,261.4,22.98,59.08,261.9
5/27/1981,18.16,23.05,13.52,8.19,0,99.82,2.92,3.95,327.6,20,65.86,328.2
5/28/1981,19.16,26.01,12.79,7.82,0,100.16,2.4,3.34,11.9,21.1,60.72,13.8
5/29/1981,21.21,29.42,13.02,8.3,0,99.86,3.19,4.41,107.4,22.3,57.68,106.8
5/30/1981,24.21,32.91,17.05,9.95,0,99.54,3.27,4.64,166.4,24.17,57.04,166.2
5/31/1981,25.41,32.51,18.84,9.41,0,99.31,2.92,4.42,167.6,24.74,48.79,165.7
6/1/1981,24.76,34.68,17.61,11.09,0,99.47,1.5,2.08,46,25.93,62.22,52
6/2/1981,20.99,25.45,16.59,11.25,0,99.72,2.86,3.75,316.1,23,73.86,316.2
6/3/1981,21.07,27.96,15.46,10.56,0,99.79,2.1,2.8,312.4,23.39,70.38,313.3
6/4/1981,20.25,24.97,16.38,10.38,0,100.03,4.01,5.35,308.4,22.05,72.26,308.5
6/5/1981,19.28,24.85,14.32,8.82,0,100.09,3.53,4.82,308.7,20.99,67.22,308.7
6/6/1981,20.07,27.02,14.17,8.46,0,99.89,2.38,3.21,313.4,21.68,62.62,313.8
6/7/1981,23.15,31.75,14.89,8.28,0,99.79,1.85,2.54,77.5,24.37,51.76,76.3
6/8/1981,24.49,32.36,17.16,8.96,0.36,99.72,3.08,4.32,100.8,25.59,50.81,99.1
6/9/1981,25.91,34.32,17.03,8.06,0.06,99.58,3.55,5.04,122.3,26.48,43.39,121.5
6/10/1981,26.61,34.6,19.01,9.33,0.03,99.64,2.16,3.02,170.2,27.62,45.24,174.1
6/11/1981,25.7,33.29,19.39,10.8,0,99.95,1.58,2.22,327.1,27.68,56.69,328.9
6/12/1981,23.62,29.47,18.35,11.93,0,100.04,3.28,4.41,304.7,25.55,68.7,304.7
6/13/1981,23.8,29.67,18.91,12.02,0,99.89,4.24,5.69,292.1,25.37,68.41,292.1
6/14/1981,24.52,30.64,18.81,11.76,0,99.95,2.24,3.09,345.9,26.39,65.23,346.3
6/15/1981,26.19,32.84,20.01,10.74,0,99.91,1.52,2.09,4,27.55,54.34,0.8
6/16/1981,27.36,34.42,20.67,10.41,0,99.64,1.59,2.28,318.2,28.58,49.54,322.3
6/17/1981,26.48,33.5,20.07,10.71,0,99.32,2.42,3.35,305,27.89,53.33,305.8
6/18/1981,22.23,27.81,18.34,9.82,0,99.47,5.08,6.74,304.9,23.86,60.68,305.1
6/19/1981,20.57,25.54,16.6,8.4,0,99.74,3.41,4.47,320.7,22.97,57.43,320.5
6/20/1981,20.84,26.44,16.88,8.47,0.5,99.81,2.47,3.26,316.7,22.73,57.13,316.1
6/21/1981,21.25,27.19,15.53,8.75,0,99.71,2.78,3.77,318,23.19,58.69,318.3
6/22/1981,21.24,26.48,15.8,9.46,0,99.35,3.91,5.21,303.8,22.95,61.76,304.3
6/23/1981,20.77,24.36,16.58,9.08,0.04,99.26,3.45,4.58,297.2,22.29,60.64,297.3
6/24/1981,20.64,25.34,17.44,9.49,0.67,99.52,2.33,3.03,330.7,22.72,63.33,331.9
6/25/1981,21.32,26.67,16.75,10.06,1.3,99.32,2.73,3.55,46,23.18,64.29,46
6/26/1981,21.34,25.56,18.02,10.68,0.71,99.45,3.8,4.98,337.3,23.44,68.77,336.1
6/27/1981,24.49,32.98,16.17,10.68,3.16,99.4,3.52,4.8,126.1,25.52,59.92,126.4
6/28/1981,25.46,35.61,20.34,13.34,4.23,99.41,4.46,5.98,154.4,26.25,69.05,154.1
6/29/1981,22.37,27.08,19.23,10.94,0,99.97,3.56,4.62,328.2,24.43,66.81,328.4
6/30/1981,24.29,31.35,18.88,12,0.03,99.85,2.37,3.12,19.2,26.01,65.45,21.2
7/1/1981,25,32.21,18.96,11.16,0,99.62,2.6,3.45,28.1,27.02,59.95,26
7/2/1981,31.29,43.29,20.79,11.17,0.14,99.18,3.36,4.74,152.7,30.66,45.69,150.9
7/3/1981,25.4,30.57,21.13,12.92,0.07,99.63,4.06,5.36,294.7,27.27,64.82,296
7/4/1981,23.16,27.9,18.53,11.52,0,100.15,4.25,5.51,318.8,25.24,67.14,319.1
7/5/1981,21.92,27.05,17.39,10.59,0,100.16,3.56,4.65,324.3,24.19,66.84,324.4
7/6/1981,22.48,27.51,17.8,11.21,0,100.18,3.48,4.65,316.3,24.45,69.06,316.3
7/7/1981,24.92,32.09,17.99,10.26,0,100.04,2.41,3.19,62,26.71,57.17,62.2
7/8/1981,26.64,32.65,20.01,10.46,0.02,99.64,3.34,4.55,128.4,27.18,51.1,128.1
7/9/1981,26.31,31.43,22.32,11.92,0.17,99.27,3.44,4.6,247.4,26.86,56.8,248.5
7/10/1981,24.98,30.15,20.47,12.62,0.3,99.28,2.17,2.83,323.6,27.25,66.12,324.1
7/11/1981,23.06,27.17,20.1,12.42,0.06,99.61,4.74,6.15,296,25.18,71.75,296
7/12/1981,23.17,27.27,20.27,12.45,0.16,99.8,5.98,7.82,297.7,25.11,70.88,297.7
7/13/1981,23.06,26.98,20.1,12.09,0,99.96,5.68,7.42,297.3,25.03,69.68,297.4
7/14/1981,22.89,26.64,19.77,12.2,0.04,99.87,6.02,7.88,292.2,24.78,71.04,292.3
7/15/1981,23.5,28.09,19.32,12.1,0.34,99.95,4.15,5.4,300.9,25.66,69.05,300.9
7/16/1981,23.47,29.57,18.15,11.49,0,99.93,2.85,3.76,296,25.67,66.86,296.1
7/17/1981,26.58,35.56,18.11,10.07,0.03,99.6,1.34,1.87,57.4,28.64,52.19,45.3
7/18/1981,28.02,37.63,20.65,10.86,0,99.09,4.15,5.61,288.4,29.52,50.32,290
7/19/1981,21.68,24.94,19.45,9.09,0,99.88,7.61,9.98,306.1,23.78,56.65,306.1
7/20/1981,21.38,24.26,19.17,9.89,0.05,99.98,7.43,9.76,303.3,23.35,62.62,303.3
7/21/1981,22.37,26.26,19.3,11.73,0.22,99.87,5.2,6.73,303.4,24.6,70.27,303.5
7/22/1981,25.57,33.33,18.47,10.31,0,99.54,2.06,2.8,166.2,28.11,55.2,172.8
7/23/1981,29.09,38.08,20.48,9.35,0,99.25,2.86,3.91,193.4,30.49,40.71,198.3
7/24/1981,28.48,36.91,22.14,10.48,0,99.45,3,4.03,294.7,30.33,46.4,297.1
7/25/1981,22.89,27,19.7,11.07,0.03,100.18,5.15,6.61,317.2,25.39,64.76,317.2
7/26/1981,21.95,25.74,19.05,9.7,0,100.36,5.31,6.9,316.2,24.08,59.97,316.2
7/27/1981,22.04,26.16,18.91,10.07,0,100.13,5.83,7.55,307.5,24.36,61.84,307.4
7/28/1981,22.51,26.63,19.2,11.12,1.66,99.84,3.8,4.84,306.6,25.09,66.16,306.6
7/29/1981,24.45,30.25,18.94,11.44,0,99.93,2.01,2.68,40.1,27.45,62.6,36.8
7/30/1981,27.51,35.78,18.87,10.43,0,99.99,2.49,3.37,140.8,29.46,50.93,140.8
7/31/1981,28.65,37.21,20.24,8.62,0,99.79,3.5,4.67,130,30.25,39.08,129.3
8/1/1981,28.92,37.71,20.69,9.16,0,99.47,5.16,6.85,147.5,30.02,41.41,147.5
8/2/1981,28.12,36.5,20.02,8.56,0,99.7,4.6,6.08,135.1,29.4,40.35,135.1
8/3/1981,27.25,35.44,19.61,8.89,0,100.18,3.11,4.21,104.5,28.84,43.44,103
8/4/1981,27.89,35.46,21.41,10.5,0,100.07,1.75,2.33,48.7,29.73,49.91,47.5
8/5/1981,28.92,36.34,21.77,10.02,0,99.72,1.76,2.37,37.5,30.49,44.77,34.6
8/6/1981,30.6,39.08,23.17,8.96,0,99.46,1.85,2.69,117.8,32.19,36.52,106.1
8/7/1981,31.12,39,23.81,8.85,0,99.44,1.64,2.36,351.1,32.44,34.31,356.2
8/8/1981,30.62,39.89,24.55,9.9,0.01,99.59,2.39,3.28,296.4,32.2,38.88,312.4
8/9/1981,28.48,34.51,23.52,12.4,0.18,99.7,3.35,4.39,290.4,30.07,53.04,291.3
8/10/1981,26.58,33.7,21.74,12.7,0,99.71,3.34,4.35,297.3,28.09,62.05,297.4
8/11/1981,25.85,32.14,21.51,12.11,0.44,99.58,2.24,2.92,346.7,27.84,60.06,346.9
8/12/1981,25.37,30.92,21.56,12.06,0.69,99.5,2.47,3.14,335.9,27.3,61.28,336.6
8/13/1981,24.27,29.89,20.92,12.85,1.88,99.42,2.08,2.71,306.6,25.66,68.36,307.8
8/14/1981,23.46,27.74,19.5,12.33,0.03,99.61,3.71,4.87,309.6,25.47,69.45,309.1
8/15/1981,24.51,30.09,19.33,12.2,0.01,99.75,2.67,3.51,333.4,26.51,65.89,333.2
8/16/1981,24.98,31.26,20.02,11.16,0,99.75,1.85,2.38,20.7,26.99,60.48,22.1
8/17/1981,24.61,30.93,18.92,11.69,0,99.76,2.63,3.52,308.7,26.75,64.53,310
8/18/1981,24.05,28.32,19.93,13.38,0.08,99.91,3.13,4.16,309.4,25.44,72.99,310.5
8/19/1981,24.92,30.71,20.11,12.41,0,99.94,2.43,3.19,318.4,26.99,66.11,318.4
8/20/1981,27.03,35.69,18.73,10.67,0,99.4,1.63,2.24,246.7,28.72,53.34,258.8
8/21/1981,25.23,31.13,20.74,12.21,0.05,99.26,3.21,4.29,304.5,26.92,62.88,305.5
8/22/1981,25.8,31.75,21.56,12.82,0.31,99.63,1.76,2.44,330.6,27.07,63.81,330
8/23/1981,25.15,30.16,20.7,12.86,0.33,99.68,2.43,3.17,27,26.75,66.18,27
8/24/1981,23.8,27.9,21.17,12.24,1.19,99.54,4.1,5.3,326.8,25.78,67.03,326.9
8/25/1981,23.81,28.36,19.59,10.98,0.11,99.89,3.65,4.82,16,25.6,61.23,17.3
8/26/1981,22.35,27.23,18.64,8.76,0.01,100.38,3.1,4.15,1,24.28,53.85,0.4
8/27/1981,22.41,27.5,17.8,9.5,0,100.41,2.78,3.68,333.9,24.36,57.76,334.1
8/28/1981,23.46,30.33,18.05,8.59,0,99.95,1.41,1.88,44.2,25.87,51.55,41.6
8/29/1981,25.11,33.32,17.25,8.23,0,99.52,2.13,2.95,135.3,27.24,45.51,133.4
8/30/1981,27.19,35.67,19.82,10.49,0,99.34,3.09,4.07,210,28.86,51.99,212.5
8/31/1981,26.23,33.27,21.2,12.07,1.93,99.65,1.76,2.43,300.2,27.25,59.26,303.4
9/1/1981,27.37,36.31,21.15,11.52,0.68,99.68,1.93,2.59,303.7,28.76,54.74,306.6
9/2/1981,25.51,31.06,21.54,12.81,0,99.89,2.64,3.45,320.7,27.14,65.68,321.1
9/3/1981,24.16,29.48,20.93,12.51,0.67,99.99,2.54,3.35,315.8,25.75,68.31,316.1
9/4/1981,23.76,29.23,19.89,11.71,4.02,99.92,2.64,3.54,305,25.55,65.99,304.6
9/5/1981,22.45,27.29,18.97,10.8,0.01,99.99,3.52,4.73,308,24.03,66,308
9/6/1981,22.42,26.81,19.42,11.99,0.99,100.07,3.34,4.37,318.2,24.41,72,318.6
9/7/1981,22.37,26.99,19.29,11.72,1.16,100.23,2.77,3.7,332.8,24.24,71.05,333.4
9/8/1981,23.29,28.86,19.08,11.55,0,100.41,1.83,2.36,35.4,25.09,67.21,33.7
9/9/1981,24.66,32.5,17.49,10.19,0,100.23,2.69,3.67,125.8,26.08,58,124.7
9/10/1981,26.94,35.87,19.67,10.51,0.03,99.73,2.57,3.53,238.5,28.03,52.39,241.7
9/11/1981,25.3,31.12,21.24,12.12,0.02,99.67,2.84,3.84,301.9,26.65,63.63,301.7
9/12/1981,26.02,33.46,20.58,10.69,0,99.68,1.64,2.19,44.7,27.49,55.07,42.5
9/13/1981,25.77,32.79,20.55,11.93,0.2,99.9,1.61,2.12,30.3,27.68,61.14,29.5
9/14/1981,24.19,30.25,19.54,12.48,0,100.12,2.82,3.71,310.8,26.07,69.65,310.4
9/15/1981,23.28,28.47,19.49,12.27,0,100.09,3.82,5.01,304.9,25.07,71.01,304.9
