Date,T2M,T2M_MAX,T2M_MIN,QV2M,PRECTOTCORR,PS,WS2M,WS10M,WD10M,TS,RH2M,WD2M
3/20/1981,13.01,22.98,5.5,3.96,0,96.65,2.25,3.39,232.1,13.28,45.12,228.5
3/21/1981,15,22.26,8.81,5.45,1.59,96.78,2,2.93,20.7,16.06,52.83,24.8
3/22/1981,15.02,23.12,8.08,5.91,0.56,96.76,2.07,2.98,309.5,15.9,60.56,303.6
3/23/1981,13.89,21.29,7.6,5.92,0.25,96.96,3.53,4.98,343.6,14.7,63.36,343.7
3/24/1981,15.19,24.62,6.36,6.08,0.01,97.29,1.7,2.67,349.5,16.1,60.81,347.9
3/25/1981,19.06,27.94,10.77,6.71,0,97.17,1.4,2.15,194.1,20,50.9,198.6
3/26/1981,20.47,29.55,11.84,7.32,0.05,96.91,2.41,3.53,260.7,20.77,51.31,260.2
3/27/1981,18.69,25.34,14.13,7.71,0.81,96.71,1.66,2.52,278.8,18.23,57.49,274.7
3/28/1981,20.39,29.05,13.49,6.79,0.49,96.33,2.37,3.59,231.4,20.24,47.52,226.4
3/29/1981,19.13,29.79,11.29,7.66,0.06,96.11,3.03,4.33,129.9,20,60.41,134.3
3/30/1981,18.84,29.92,10.89,7.2,0,95.59,3.95,5.5,348.9,19.7,56.96,357.5
3/31/1981,12.59,16.9,10.13,6.07,4.17,95.7,4.69,6.35,263,13.51,65.17,262.7
4/1/1981,14.26,21.76,6.5,5.47,0.29,96.24,2.96,4.38,260.1,14.8,57,256.8
4/2/1981,15.76,24.54,6.93,4.22,0,96.48,1.75,2.77,248,16.67,42.18,245.5
4/3/1981,16.4,25.77,8.5,5.71,0,96.49,3.5,5.03,131.2,16.7,54.23,133.9
4/4/1981,15.14,22.89,8.71,5.86,0.01,96.65,4.88,6.68,353,16.18,56.95,352.8
4/5/1981,14.54,22.2,7.59,6.25,0.02,96.89,2.3,3.25,0,16.14,63.36,358.4
4/6/1981,15.46,23.48,8.16,6.48,0.01,97.14,2.1,2.87,156.8,16.88,61.93,157.8
4/7/1981,17.64,26.1,10.66,6.79,0,97.28,1.73,2.51,170.4,18.84,57.12,168.2
4/8/1981,19.66,29.24,11.62,6.44,0,97.47,2.1,2.98,194.1,20.45,49.48,193.2
4/9/1981,22.34,31.33,14.17,5.84,0,97.39,2.83,4.24,247.5,22.45,37.72,246
4/10/1981,20.8,26.49,14.66,7.25,0.01,97.18,1.29,1.93,55.8,20.94,48.53,62.7
4/11/1981,21.87,30.25,15.7,7.08,0,96.69,1.65,2.24,138.4,22.63,44.68,137.6
4/12/1981,20.14,28.3,13.18,7.04,0,96.56,3.13,4.25,84.3,21.69,50.29,86.1
4/13/1981,16.56,23.49,11.03,7.28,0.01,96.86,4.67,6.28,66.6,18.03,62.89,67.2
4/14/1981,15.39,22.59,9.39,6.65,0,97.17,3.23,4.34,75.7,17.33,63.76,75.4
4/15/1981,17.36,24.66,9.24,6.96,0.06,97.18,1.86,2.59,133,19.69,59.3,136.6
4/16/1981,15.31,19.09,12.31,6.74,0.73,96.48,2.41,3.33,192.9,15.84,60.79,193.5
4/17/1981,16.71,24.35,9.77,6.4,0.02,95.82,2.12,3.01,350.6,18.88,57.18,354.4
4/18/1981,17.62,25.02,12.04,7.01,0.22,95.99,2.77,3.72,96.8,19.79,59.22,103.5
4/19/1981,15.6,21.62,9.03,6.83,0.55,96.72,2.19,3.07,138.4,17.58,63.31,142.3
4/20/1981,18.12,25.96,10.96,6.52,0.63,96.63,1.33,1.99,228.4,20.51,54.81,238.7
4/21/1981,16.96,23.77,12.18,8.03,0.08,96.37,4.3,5.75,101.3,18.78,67.8,101.4
4/22/1981,18.48,25.01,13.85,9.59,1.29,95.74,4.99,6.67,94.7,19.98,72.29,95.3
4/23/1981,18.86,26.74,12.94,7.55,0.04,95.71,3.4,4.69,105,20.3,57.35,99.8
4/24/1981,18.75,27.4,10.52,5.37,0,96.4,3.65,5.05,258.8,20.16,44.49,256.3
4/25/1981,18.86,27.59,10.1,5.78,0,96.59,3.19,4.47,134.8,20.19,45.97,134.9
4/26/1981,19.6,27.56,12.84,5.32,0.32,96.14,2.68,3.76,327,21.88,37.91,330.5
4/27/1981,16,23,9.48,5.46,0.01,96.79,3,3.96,166.2,18.59,50.07,167.6
4/28/1981,16.22,24.4,9.3,6.72,0.07,96.89,2.55,3.37,124.7,18.27,61.27,125.3
4/29/1981,16.36,20.81,12.53,8.05,0,96.77,2.24,2.99,84.1,17.49,67.36,83.3
4/30/1981,20.01,29.63,11.42,7.72,0.01,96.15,2.5,3.46,157.1,21.97,55.69,150.1
5/1/1981,20.91,28.39,14.11,6.58,0.12,95.76,2.89,3.95,298.6,22.24,44.42,295
5/2/1981,17.73,23.68,11.24,6.35,0.18,96.32,3.23,4.39,332.1,19.68,52.29,332
5/3/1981,19.69,27.94,10.79,5.4,6.08,96.26,3.36,4.71,265.5,20.84,40.7,266.1
5/4/1981,17.19,25.1,9.25,5.77,8.14,96.36,3.81,5.16,307.8,19.01,50.66,308.2
5/5/1981,20.08,28.89,11.42,5.91,0,96.33,3.02,4.22,318.2,21.52,42.18,318
5/6/1981,19.25,27.73,11.56,6.28,0,96.99,1.75,2.36,160.8,21.3,48.67,162.1
5/7/1981,20.14,30.76,11.06,7.25,0,96.85,2.91,3.96,171.6,22.08,54.74,173.2
5/8/1981,19.38,27.38,11.9,7.86,0,96.47,2.89,3.93,78.5,20.86,59.73,78.5
5/9/1981,20.23,29.4,12.4,8.13,0,96.05,3.73,5.08,81.3,21.66,58.73,81.2
5/10/1981,21.03,31.05,14.79,8.12,0.03,95.87,3.14,4.24,15.3,23.06,55.16,17
5/11/1981,19.97,28.08,12.6,6.14,0,96.54,1.74,2.32,264.6,22.63,46.11,264.9
5/12/1981,19.83,28.14,13.68,6.23,0,96.59,2.73,3.65,359.7,22.07,48.13,354.8
5/13/1981,19.3,26.62,11.66,7.46,2.64,96.62,2.9,3.98,185.7,20.78,56.42,190.5
5/14/1981,19.7,28.21,12.31,7.5,0.07,96.45,3.1,4.17,95,21.52,56.22,97.1
5/15/1981,16.63,20.61,14.03,9.49,17.85,96.28,5.07,6.75,18.6,17.47,77.86,18.6
5/16/1981,17.97,24.75,11.91,7.44,0.45,96.97,4.26,5.75,16.3,19.76,60.29,15.1
5/17/1981,20.8,29.35,11.54,7.1,0.06,97.07,1.46,2.05,227.8,22.49,50.7,235.2
5/18/1981,21.46,29.36,13.28,8.42,5.87,97.23,1.47,2.09,248.6,22.52,57.32,248.2
5/19/1981,23.58,32.44,15.36,7.63,0.12,97.33,2.36,3.19,184.8,24.62,46,186.3
5/20/1981,22.86,33.15,14.58,7.91,0.03,97.25,2.08,2.81,131.9,24.91,50.77,131.4
5/21/1981,23.28,32.78,15.27,7.62,0.02,97.15,1.88,2.62,110.6,25.13,47.13,111.4
5/22/1981,21.64,27.93,16.07,6.62,0.04,97.25,2.15,3,53.4,22.32,42.41,54.5
5/23/1981,20.56,25.17,17.02,9.68,0.51,97.3,2.46,3.42,42.5,21.41,62.9,42
5/24/1981,22.86,31.29,15.11,9.06,0.02,97.06,2.28,3.08,110.2,25.01,56.02,109.8
5/25/1981,23.55,32.24,17.12,6.52,0.01,96.78,2.52,3.35,146,24.67,38.11,146
5/26/1981,24.22,34.92,15.13,8.07,0,96.27,3.73,5,109.4,25.16,46.36,111.7
5/27/1981,19.97,26.72,14,7.14,0,96.78,5.25,6.96,28.2,21.64,50.52,28.1
5/28/1981,20.22,28.58,12.16,5.93,0,97.26,3.13,4.14,50.4,22.75,43.56,50.3
5/29/1981,22.45,32.2,14.59,6.73,0,97.1,2.18,2.82,143.8,24.54,42.76,144
5/30/1981,21.59,27.81,16.66,7.95,0.05,96.97,2.32,3.11,155.4,22.68,50.1,154.2
5/31/1981,25.36,36.63,16.68,7.88,0.05,96.68,2.32,3.2,130.4,26.27,41.28,129.1
6/1/1981,26.95,38.2,18.03,8.8,0,96.63,2.37,3.28,74.2,28.17,42.45,76
6/2/1981,25.48,33.56,19.73,9.02,0,96.71,4.58,6.07,33.2,27.12,45.56,33.3
6/3/1981,23.56,32.09,15.85,8.58,0,96.82,4.81,6.3,39,25.56,50.58,39.1
6/4/1981,23.7,31.21,16.72,8.13,0,97.01,4.65,6.11,35.1,25.72,47.04,35.5
6/5/1981,23.21,31.44,15.26,7.24,0,97.14,2.98,3.91,51.7,26.27,44.07,51.9
6/6/1981,24.82,33.95,15.68,7.96,0,96.97,2.02,2.74,185.5,27,44.04,191.3
6/7/1981,24.37,32.98,16.3,8.5,0,96.99,2.57,3.4,139.7,26.92,47.99,140.7
6/8/1981,25.51,34.36,17.88,8.28,0,96.94,2.47,3.23,128.2,28.15,43.53,128.1
6/9/1981,25.48,32.94,19.61,7.03,0,96.9,2.38,3.08,135.9,27.47,36.5,135.3
6/10/1981,25.42,32.53,18.19,7.8,0,96.98,2.15,2.84,151.2,27.6,40.99,149.5
6/11/1981,25.93,33.53,19.04,7.7,0,97.18,2.22,2.95,119.5,28.46,38.99,119.8
6/12/1981,27.18,34.78,18.75,7.49,0,97.12,2.15,2.91,35,29.31,35.07,36.1
6/13/1981,27.29,34.63,19.31,7.77,0,97.04,2.88,3.92,1.1,29.58,36.7,0.8
6/14/1981,26.02,32.75,19,8.51,0,97.08,3.25,4.33,49.4,28.47,42.15,50.1
6/15/1981,26.69,34.13,18.49,8.67,0,97.1,2.09,2.86,80.1,29.78,43.03,81.2
6/16/1981,28.6,36.88,21.39,8.07,0,96.89,1.99,2.62,130.1,31.27,35.21,126.1
6/17/1981,30.75,39.1,22.1,7.9,0.16,96.5,1.26,1.78,206.9,32.74,30.13,201.4
6/18/1981,28.24,36.84,23.06,9.31,3.3,96.52,2.48,3.27,33.5,30.71,39.83,34.5
6/19/1981,23.26,29.03,18.02,7.52,0.01,96.82,3.71,4.81,32.6,25.65,43.01,31.9
6/20/1981,23.43,30.28,16.29,8.65,1.58,96.89,1.82,2.41,107.7,26.53,49.27,109.4
6/21/1981,24.83,32.04,17.46,9.46,0.64,96.81,1.67,2.22,119.8,27.59,50.05,125
6/22/1981,24.37,30.58,17.91,10.37,3.44,96.43,1.37,1.92,105.5,25.51,55.84,109.8
6/23/1981,21.98,26.17,17.22,10.08,0.91,96.39,3.08,4.06,122.9,23.29,60.31,125
6/24/1981,20.74,25.51,16.83,11.36,28.93,96.6,3.79,4.91,62.8,22.3,72.9,62.9
6/25/1981,21.88,28.95,16.64,12.37,6.81,96.35,4.26,5.56,86.7,23.43,74.44,86.5
6/26/1981,23.86,30.03,18.09,11.39,0.18,96.47,3.77,4.94,24.2,25.93,62.13,23.8
6/27/1981,22.99,28.93,16.29,10.38,0.06,96.71,2.26,3,119.2,24.51,59.89,120.5
6/28/1981,26.81,36.44,19.1,12.74,0.04,96.59,2.99,4.02,104.8,28.28,60.44,106.2
6/29/1981,25.53,31.97,19.05,10.92,0,96.94,4.57,5.96,36.2,27.41,54.2,36.8
6/30/1981,26.75,35.16,18.98,10.61,0,96.98,3.01,3.98,69.2,28.26,48.93,68.4
7/1/1981,28.16,37.18,20.16,11.63,0,96.81,2.49,3.38,88.1,30.2,50.96,86.1
7/2/1981,30.6,41.87,19.43,10.73,0,96.68,2.75,3.87,188.1,31.64,45.3,190.4
7/3/1981,31.3,42.07,21.66,9.63,0,96.7,2.93,4.11,185,32.1,40.15,186.3
7/4/1981,26.66,33.66,20.55,9.5,0,97.16,4.28,5.55,23.4,28.61,44.32,23.5
7/5/1981,25.63,33.44,18.12,8.63,0.12,97.22,3.1,4.03,47.3,28.01,43.75,47
7/6/1981,26.03,34.22,18.4,8.23,0,97.26,2.99,3.95,34.3,28.36,41.97,33.5
7/7/1981,25.87,33.58,17.38,7.51,0,97.24,2.3,3.15,78.8,28.33,38.65,78.3
7/8/1981,27.78,36.46,19.8,9.3,0,96.94,1.98,2.65,147.6,29.9,42.06,149.6
7/9/1981,29.19,39.07,20.85,9.68,0.15,96.57,2.87,3.8,184.8,30.53,41.5,184.6
7/10/1981,28.61,35.19,23.22,12.07,0.26,96.4,3.24,4.22,71.3,30.69,49.37,72.3
7/11/1981,25.28,28.53,21.24,11.45,0.54,96.72,3.53,4.55,41.1,27.08,56.15,41.1
7/12/1981,25.58,31.98,19.06,9.97,0.12,96.93,3.67,4.73,12.7,28.02,49.93,12.3
7/13/1981,25.25,32.35,17.61,8.69,0,97.1,3.46,4.48,359.9,27.87,46.18,359.4
7/14/1981,26.63,34.95,19.14,8.84,0,97.02,2.29,3,346.3,29.43,42.92,340.4
7/15/1981,25.61,33.5,17.93,8.79,0,97.08,2.49,3.3,20.6,28.75,45.82,18.4
7/16/1981,26.31,34.75,18.38,8.9,0,97.1,1.49,2.03,77.9,30.01,46.8,75.9
7/17/1981,27.43,36.29,18.34,10.19,0.21,96.87,2.83,3.65,179.6,30.25,49.29,180.2
7/18/1981,31.05,40.03,22.15,9.23,0,96.41,3.77,5.04,231.7,32.42,36.59,232
7/19/1981,24.48,31.12,18.49,8.73,0.01,96.9,5.57,7.15,4.5,27.35,46.61,4.7
7/20/1981,22.45,29.73,15.49,7.02,0,97.12,4.65,6,346.6,25.03,44.43,346.4
7/21/1981,23.24,31.01,14.69,8.55,0,97.04,3.03,3.93,357.6,26.26,50.73,356.5
7/22/1981,25.73,34.47,17.73,9.53,0,96.85,2.87,3.7,178.9,28.55,51.28,180.7
7/23/1981,27.21,36.86,18.26,10.47,0,96.74,3.17,4.16,173.6,29.39,53.19,173.8
7/24/1981,30.25,40.7,19.98,9.08,0,96.78,2.68,3.74,201.2,31.84,41.26,201.5
7/25/1981,27.86,35.76,20.48,9.38,0.73,97.16,3.76,4.85,44,30.21,41.37,44.7
7/26/1981,25.5,34.04,17.74,8.03,0.01,97.39,3.9,4.98,17.3,28.33,41.5,17.1
7/27/1981,24.49,32.38,18.14,7.23,0.01,97.22,3.95,5.07,358,27.15,41.08,357.1
7/28/1981,23.99,31.43,16.76,8.34,0.01,96.98,2.67,3.44,11.3,27.13,46.29,8.7
7/29/1981,25.03,32.31,17.8,9.69,0,97.12,2.31,2.97,121,28.81,50.93,120.6
7/30/1981,25.83,33.52,18.69,10.36,0,97.34,2.47,3.17,134.8,29.17,53.38,134.1
7/31/1981,26.56,35.29,19.14,8.68,0,97.17,2.48,3.18,148.1,29.18,44.25,147.4
8/1/1981,25.26,33.38,17.61,10.14,0.85,96.95,2.67,3.53,156.6,27.86,55.07,156.2
8/2/1981,25.26,33.91,17.98,9.32,0.36,97.04,2.34,3.06,124.7,27.45,51.81,124.3
8/3/1981,25.9,34.09,17.64,7.06,0.04,97.38,2.97,4.09,65.8,27.5,37.56,68
8/4/1981,26.81,34.59,18.78,6.93,0,97.27,2.78,3.88,60.5,28.48,33.74,62.7
8/5/1981,28.32,36.47,19.6,6.75,0,96.95,2.28,3.18,65.1,29.82,29.66,65.9
8/6/1981,30.07,38.3,21.74,6.65,0,96.76,1.72,2.51,191.8,32.04,27.01,185
8/7/1981,31.36,40.93,22.39,6.37,0.12,96.71,2.12,3.16,248.3,33.14,24.55,312.9
8/8/1981,30.51,39.57,22.45,9.59,0.93,96.86,2.02,2.78,78.6,32.72,38.37,81.8
8/9/1981,31.6,39.82,23.82,9.05,5.86,96.9,1.56,2.14,68.9,33.85,33.75,73.8
8/10/1981,30.38,37.67,23.33,11.13,5.52,96.92,1.72,2.48,83,32.24,42.96,83.4
8/11/1981,27.7,35.09,21.66,12.11,3.96,96.78,2,2.78,50.8,29.07,53.06,48.2
8/12/1981,27.81,36.4,20.98,11.97,7.64,96.65,1.93,2.64,36.8,29.72,53.76,39.9
8/13/1981,25.86,32.21,20.66,12.96,3.07,96.66,2,2.64,36.7,27.52,62.49,37.8
8/14/1981,26.07,32.94,19.88,11.59,0.25,96.72,2.22,2.92,37.2,28.36,55.66,37.7
8/15/1981,25.68,32,19.98,10.85,0.18,96.91,1.83,2.39,57.8,27.86,53.08,54.5
8/16/1981,25.34,32.75,19.28,10.72,0.06,96.9,2.06,2.77,70.6,27.84,54.75,68.4
8/17/1981,26.61,34.81,18.74,8.98,0.01,96.91,1.19,1.65,85.8,29.08,43.48,86.6
8/18/1981,26.64,33.05,19.82,10.21,0.07,97.05,1.43,1.94,88.9,28.98,47.27,101.3
8/19/1981,26.8,34.23,19.86,10.29,0,97.1,1.23,1.83,27.1,29.84,49.31,22.8
8/20/1981,28.23,37.17,20.3,10.44,0.01,96.67,2.2,2.98,248.1,29.88,48.82,245.7
8/21/1981,28.18,35.08,22.93,9.04,0.01,96.43,1.88,2.8,359.9,28.8,38.51,2
8/22/1981,27.58,34.36,21.6,10.21,0.35,96.84,2.25,3.06,81.5,29.65,45.08,85.4
8/23/1981,26.07,32.99,21.02,11.52,0.48,96.78,3.75,4.84,75.1,28.01,55.91,75.2
8/24/1981,24.26,31,18.93,11.14,0.73,96.53,6.22,8.04,12.9,26.13,59.65,13.2
8/25/1981,23.55,29.82,17.61,9.76,0.02,96.97,4.82,6.22,13.3,25.46,54.77,13.5
8/26/1981,21.8,28.08,16.11,7.78,0,97.43,5.06,6.58,24.3,23.63,49.54,24.3
8/27/1981,21.16,28.18,13.87,7.32,0,97.53,2.71,3.68,45.8,23.35,48.64,45.2
8/28/1981,21.71,28.88,15.21,8.18,0,97.15,1.83,2.58,75.8,24.44,53.6,75.7
8/29/1981,23.4,31.13,16.24,8.74,0,96.83,1.77,2.35,117,25.43,52.14,116.7
8/30/1981,26.13,34.31,19.11,11.12,0.03,96.74,2.16,2.9,193.6,27.99,57.76,193.7
8/31/1981,27.37,36.03,19.59,11.12,0.03,96.9,1.94,2.69,195.1,29.17,53.23,199.3
9/1/1981,27.38,35.78,20.5,11.34,4.37,96.96,1.8,2.49,219.5,28.1,53.23,215
9/2/1981,25.86,31.33,20.46,11.91,7.55,97.05,2.15,3.07,47.8,26.52,57.27,54.8
9/3/1981,23.32,26.86,20.15,12.47,6.84,97.17,1.86,2.58,27.9,23.9,68.4,26.6
9/4/1981,23.34,28,18.42,12.06,6.04,97.1,1.44,2.06,45.7,24.63,66.91,42.9
9/5/1981,23.67,30,17.86,11.83,4.83,97.11,1.93,2.64,33.5,25.71,65.28,32.3
9/6/1981,22.8,29.43,17.61,9.49,0.96,97.18,2.67,3.54,25.7,24.65,55.2,25.5
9/7/1981,22.21,28.87,15.52,9.38,0.03,97.37,3,3.95,13.4,24.06,58.81,13.2
9/8/1981,21.99,28.78,15.41,9.18,0,97.59,2.01,2.82,53.6,24.1,58.51,51.9
9/9/1981,23.42,30.5,17.28,9.62,0,97.52,1.44,2.01,164.5,25,56,160.2
9/10/1981,25.67,34.27,17.96,8.54,0,97.1,2.65,3.74,200.7,26.54,43.59,199.3
9/11/1981,27.27,35.29,19.06,9.07,0,96.87,1.97,2.94,14.6,28.49,41.65,16.9
9/12/1981,26.39,34.63,19.39,11.01,0,96.88,2.22,3,151.7,28.2,55.25,156.6
9/13/1981,25.84,33.69,19.79,10.7,0.03,97.08,1.08,1.53,133,27.83,55.57,133.2
9/14/1981,25.54,32.72,19,9.86,0.11,97.26,1.71,2.41,60.9,27.43,49.98,61.8
9/15/1981,25.65,32.82,19.4,10.84,0.11,97.22,1.81,2.46,88.5,28.09,54.02,92.5
